Date,Open,High,Low,Close,Volume,MA7,MA21,MA50,RSI,MACD,MACD_Signal,MACD_Hist,Day_of_Week,Month,Year
2015-09-24,230.35800170898438,235.6490020751953,230.2949981689453,234.5290069580078,25097800,231.17071751185827,233.76895286923363,239.0788394165039,50.50932043951781,-2.1625975346509847,-2.761506675680704,0.5989091410297194,3,9,2015
2015-09-25,234.36199951171875,237.427001953125,233.6840057373047,235.1439971923828,22363600,231.48057338169642,233.99971444266183,238.21017944335938,51.296168281488924,-1.7310762549867036,-2.555420591541904,0.8243443365552006,4,9,2015
2015-09-26,235.0760040283203,235.4029998779297,233.35800170898438,234.33999633789062,13724100,231.88728768484933,233.9673810686384,237.30527954101564,50.17308712940414,-1.4373992378874334,-2.33181632081101,0.8944170829235767,5,9,2015
2015-09-27,234.13900756835938,234.5260009765625,232.4759979248047,232.7570037841797,14179900,232.10800170898438,233.63009570893786,236.74047943115235,47.94723246971727,-1.3172083970044355,-2.1288947360496953,0.8116863390452598,6,9,2015
2015-09-28,232.83599853515625,239.33900451660156,232.4669952392578,239.14199829101562,24713000,233.83042907714844,233.59652419317337,236.22165924072266,56.357372191976886,-0.6986865707302172,-1.8428531029857997,1.1441665322555825,0,9,2015
2015-09-29,239.01600646972656,239.802001953125,235.92799377441406,236.68699645996094,22691300,234.69742911202567,233.26700047084265,235.6659991455078,52.82341078937403,-0.40196806007836017,-1.5546760944043119,1.1527080343259517,1,9,2015
2015-09-30,236.63999938964844,237.73399353027344,235.62899780273438,236.05999755859375,19743500,235.52271379743303,233.16661943708147,234.9794793701172,51.92781760345853,-0.2149324662570109,-1.2867273687748517,1.0717949025178408,2,9,2015
2015-10-01,236.00399780273438,238.44500732421875,235.61599731445312,237.5489959716797,20488800,235.95414079938615,233.12242853073846,234.4029391479492,53.92563520682232,0.05283526517405335,-1.0188148419850707,1.071650107159124,3,10,2015
2015-10-02,237.26400756835938,238.54100036621094,236.60299682617188,237.29299926757812,19677900,236.26114109584265,232.9884287516276,233.86719940185546,53.51386667737291,0.24160129756151605,-0.7667316140757533,1.0083329116372695,4,10,2015
2015-10-03,237.20199584960938,239.31500244140625,236.94400024414062,238.72999572753906,16482700,236.8882838657924,233.15514264787947,233.32819946289064,55.5649782577892,0.5013738177758,-0.5131105277054426,1.0144843454812427,5,10,2015
2015-10-04,238.531005859375,238.96800231933594,237.94000244140625,238.25900268554688,12999000,237.67428370884485,233.5240478515625,232.86235961914062,54.712862152091986,0.6616135403172336,-0.2781657141009074,0.939779254418141,6,10,2015
2015-10-05,238.14700317382812,240.38299560546875,237.03500366210938,240.38299560546875,23335900,237.85156903948103,233.98780968075707,232.49987976074217,57.85191568478816,0.9490530596774818,-0.03272195934522956,0.9817750190227114,0,10,2015
2015-10-06,240.36399841308594,246.93499755859375,240.13600158691406,246.06300354003906,27535100,239.19099862234933,234.73823838006882,232.2616195678711,64.86547528630194,1.6165455888892382,0.297131550301664,1.3194140385875741,1,10,2015
2015-10-07,246.1699981689453,246.68099975585938,242.5850067138672,242.968994140625,22999200,240.17799813406808,235.3990950811477,232.89941955566405,59.096728683860036,1.8742720845988572,0.6125596571611027,1.2617124274377545,2,10,2015
2015-10-08,243.0749969482422,244.25100708007812,242.1790008544922,242.3040008544922,18515300,240.85728454589844,235.99404761904762,233.21181945800782,57.90476647125783,2.001787429242853,0.8904052115774528,1.1113822176654002,3,10,2015
2015-10-09,242.4980010986328,244.22799682617188,242.1219940185547,243.93099975585938,17353100,241.8055703299386,236.51576160249255,233.3834393310547,60.028983666922905,2.2086693075858648,1.1540580307791353,1.0546112768067295,4,10,2015
2015-10-10,243.74000549316406,245.31900024414062,243.07400512695312,244.9409942626953,15912700,242.69285583496094,237.15614246186755,233.6308792114258,61.33340636315169,2.4261555910769914,1.4084775428387066,1.0176780482382848,5,10,2015
2015-10-11,244.74200439453125,247.2429962158203,244.15199279785156,247.0500030517578,16827300,243.94871303013392,237.91033281598772,233.96407928466797,63.977013593634204,2.7371423480271346,1.6742105038763921,1.0629318441507425,6,10,2015
2015-10-12,246.875,247.45399475097656,245.1790008544922,245.30799865722656,17388300,244.65228489467077,238.77809433710007,234.30685913085938,60.30925677429307,2.810637122164792,1.901495827534072,0.9091412946307198,0,10,2015
2015-10-13,245.1999969482422,250.23599243164062,243.7570037841797,249.50799560546875,28198500,245.14442661830358,239.67761811755952,235.087119140625,65.45188715376483,3.171230936837105,2.155442849394679,1.0157880874424263,1,10,2015
2015-10-14,249.4929962158203,254.27499389648438,248.9029998779297,251.98899841308594,27462600,246.43299865722656,240.71123686290923,235.69471923828124,68.08267333797298,3.6155228282923986,2.447458845174223,1.1680639831181754,2,10,2015
2015-10-15,252.10699462890625,255.96200561523438,252.04600524902344,254.32000732421875,25223500,248.14957101004464,241.65366545177642,236.26449951171875,70.36592586699234,4.10836165549685,2.779639407238749,1.3287222482581011,3,10,2015
2015-10-16,254.29600524902344,266.135009765625,253.92599487304688,262.8689880371094,35901500,250.85499790736608,242.9739031110491,237.02649932861328,76.89426039252209,5.129639976921823,3.249639521175364,1.8800004557464587,4,10,2015
2015-10-17,262.74700927734375,273.5780029296875,262.36700439453125,270.6400146484375,43199600,254.52628653390067,244.70247541155135,237.81137969970703,80.99317876599616,6.491240329062492,3.89795968275279,2.5932806463097022,5,10,2015
2015-10-18,270.9070129394531,271.6679992675781,260.7770080566406,261.64300537109375,22434300,256.61100115094865,246.07799929664247,238.44863983154298,66.32348109911644,6.76633684119011,4.471635114440254,2.2947017267498566,6,10,2015
2015-10-19,261.8609924316406,264.82000732421875,260.95098876953125,263.43701171875,25258800,259.2008601597377,247.23490469796317,239.14216003417968,67.58426060816164,7.047870662286186,4.98688222400944,2.0609884382767465,0,10,2015
2015-10-20,263.5719909667969,270.8349914550781,263.22698974609375,269.4630126953125,30889800,262.05157688685824,248.79566737583704,239.93030029296875,71.45059110900345,7.668834609568336,5.523272701121219,2.1455619084471165,1,10,2015
2015-10-21,269.3059997558594,270.7699890136719,263.8389892578125,266.2720031738281,25637300,264.09200613839283,250.23433430989584,240.6933203125,66.90014781767161,7.813397231969304,5.981297607290836,1.8320996246784684,2,10,2015
2015-10-22,266.4960021972656,276.510009765625,266.135009765625,274.02301025390625,37808600,266.90672084263394,251.97119213285902,241.5881005859375,71.6269611332938,8.455930937025101,6.47622427323769,1.979706663787412,3,10,2015
2015-10-23,273.64898681640625,278.6839904785156,273.5429992675781,276.4960021972656,29442500,268.8534371512277,253.83800179617745,242.5743606567383,72.95403218040333,9.060252360262439,6.99302989064264,2.067222469619799,4,10,2015
2015-10-24,276.5039978027344,281.70599365234375,276.5039978027344,281.65399169921875,25942400,270.42686244419644,255.88200160435267,243.60148040771483,75.5253043912956,9.84193637166959,7.56281118684803,2.2791251848215595,5,10,2015
2015-10-25,281.44500732421875,294.0589904785156,281.44500732421875,283.67999267578125,45717100,273.5750034877232,258.0449058896019,244.57470031738282,76.47150570040907,10.503826357407604,8.151014220959945,2.3528121364476586,6,10,2015
2015-10-26,283.62799072265625,285.29998779296875,280.510009765625,285.29998779296875,32108800,276.6982857840402,260.1838102794829,245.4839001464844,77.22955339723262,11.031929787406341,8.727197334249224,2.3047324531571167,0,10,2015
2015-10-27,285.1809997558594,296.2120056152344,285.00799560546875,293.7879943847656,46331800,280.1732831682478,262.4564288911365,246.56272003173828,80.7323016258071,11.997071977350345,9.381172262869448,2.6158997144808964,1,10,2015
2015-10-28,293.7030029296875,306.33099365234375,293.7030029296875,304.6180114746094,50808100,285.65128435407365,265.39209638323103,247.78294036865233,84.09430497463197,13.480451729033632,10.201028156102286,3.2794235729313463,2,10,2015
